path	depth	parent_path	dir_count	file_count	size_bytes	hash_count	hash_pct	min_modified_ts	max_modified_ts
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,01.695574]=AuthFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family	2	4	546	2	50.0	2016-11-21 02:11:01	2018-11-25 01:26:49
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,01.695574]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,01.695574]=AuthFail:sts:5_rsn:0	0	1	356	1	100.0	2016-11-21 02:11:01	2016-11-21 02:11:01
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,01.695574]=AuthFail:sts:5_rsn:0/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,01.695574]=AuthFail:sts:5_rsn:0	0	1	190	1	100.0	2016-11-21 02:11:01	2016-11-21 02:11:01
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,31.357407]=AuthFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family	2	4	3042	2	50.0	2016-11-21 02:11:31	2018-11-25 01:26:49
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,31.357407]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,31.357407]=AuthFail:sts:5_rsn:0	0	1	2852	1	100.0	2016-11-21 02:11:31	2016-11-21 02:11:31
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,31.357407]=AuthFail:sts:5_rsn:0/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,31.357407]=AuthFail:sts:5_rsn:0	0	1	190	1	100.0	2016-11-21 02:11:31	2016-11-21 02:11:31
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,41.528262]=AuthFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family	2	4	17846	2	50.0	2016-11-21 02:11:41	2018-11-25 00:25:20
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,41.528262]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,41.528262]=AuthFail:sts:5_rsn:0	0	1	17656	1	100.0	2016-11-21 02:11:41	2016-11-21 02:11:41
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,41.528262]=AuthFail:sts:5_rsn:0/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,41.528262]=AuthFail:sts:5_rsn:0	0	1	190	1	100.0	2016-11-21 02:11:41	2016-11-21 02:11:41
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.901424]=WirelessDiagnostics	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family	2	4	546	2	50.0	2016-11-21 02:14:09	2018-11-25 00:25:08
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.901424]=WirelessDiagnostics/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.901424]=WirelessDiagnostics	0	1	356	1	100.0	2016-11-21 02:14:09	2016-11-21 02:14:09
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.901424]=WirelessDiagnostics/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.901424]=WirelessDiagnostics	0	1	190	1	100.0	2016-11-21 02:14:09	2016-11-21 02:14:09
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.983003]=DriverState	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family	2	4	40366	2	50.0	2016-11-21 02:14:09	2018-11-25 00:25:07
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.983003]=DriverState/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.983003]=DriverState	0	1	40176	1	100.0	2016-11-21 02:14:09	2016-11-21 02:14:09
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.983003]=DriverState/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.983003]=DriverState	0	1	190	1	100.0	2016-11-21 02:14:09	2016-11-21 02:14:09
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,10.063505]=DriverState	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family	2	4	546	2	50.0	2016-11-21 02:14:10	2018-11-25 00:24:49
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,10.063505]=DriverState/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,10.063505]=DriverState	0	1	356	1	100.0	2016-11-21 02:14:10	2016-11-21 02:14:10
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,10.063505]=DriverState/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,10.063505]=DriverState	0	1	190	1	100.0	2016-11-21 02:14:10	2016-11-21 02:14:10
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,34,27.313218]=AssocFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family	1	3	66256	1	33.3	2016-11-22 08:34:28	2019-03-16 17:51:47
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,34,27.313218]=AssocFail:sts:5_rsn:0/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,34,27.313218]=AssocFail:sts:5_rsn:0	0	1	66256	1	100.0	2016-11-22 08:34:28	2016-11-22 08:34:28
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.193880]=WirelessDiagnostics	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family	2	4	9703	2	50.0	2016-11-22 08:46:05	2018-11-24 22:26:36
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.193880]=WirelessDiagnostics/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.193880]=WirelessDiagnostics	0	1	356	1	100.0	2016-11-22 08:46:05	2016-11-22 08:46:05
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.193880]=WirelessDiagnostics/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.193880]=WirelessDiagnostics	0	1	9347	1	100.0	2016-11-22 08:46:05	2016-11-22 08:46:05
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.211596]=DriverState	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family	2	4	66514	2	50.0	2016-11-22 08:46:05	2018-11-24 22:26:37
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.211596]=DriverState/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.211596]=DriverState	0	1	66324	1	100.0	2016-11-22 08:46:05	2016-11-22 08:46:05
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.211596]=DriverState/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.211596]=DriverState	0	1	190	1	100.0	2016-11-22 08:46:05	2016-11-22 08:46:05
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.226673]=DriverState	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family	2	4	546	2	50.0	2016-11-22 08:46:05	2018-11-24 22:26:38
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.226673]=DriverState/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.226673]=DriverState	0	1	356	1	100.0	2016-11-22 08:46:05	2016-11-22 08:46:05
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.226673]=DriverState/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-22_03,46,05.226673]=DriverState	0	1	190	1	100.0	2016-11-22 08:46:05	2016-11-22 08:46:05
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/SystemConfiguration	6	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10	1	10	83327	9	90.0	2016-06-24 01:21:46	2018-06-23 14:43:11
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/SystemConfiguration/CaptiveNetworkSupport	7	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 10/SystemConfiguration	0	1	2489	1	100.0	2016-06-24 01:21:46	2016-06-24 01:21:46
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2	5	jpmi_metadata/Users/roberthunter/Desktop/090-[]	2	120	744505	54	45.0	2016-06-24 01:21:46	2019-03-16 17:48:39
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture	6	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2	2	87	234682	24	27.6	2016-11-20 17:04:57	2019-03-16 17:48:39
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	7	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture	12	27	627	3	11.1	2016-11-20 17:04:57	2019-03-16 17:48:39
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-20_12,04,56.799919]=DeauthInd:sts:0_rsn:15	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	1	3	418	2	66.7	2016-11-20 17:04:57	2019-03-05 12:53:01
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-20_12,04,56.799919]=DeauthInd:sts:0_rsn:15/DriverLogs	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-20_12,04,56.799919]=DeauthInd:sts:0_rsn:15	0	2	418	2	100.0	2016-11-20 17:04:57	2016-11-20 17:04:57
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-20_21,10,58.223907]=AuthFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	0	1	0	0	0.0	2019-03-16 17:12:53	2019-03-16 17:12:53
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-20_21,11,01.695574]=AuthFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	0	1	0	0	0.0	2019-03-16 17:48:39	2019-03-16 17:48:39
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-20_21,11,31.357407]=AuthFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	0	1	0	0	0.0	2019-03-16 17:38:18	2019-03-16 17:38:18
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-20_21,11,41.528262]=AuthFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	0	1	0	0	0.0	2019-03-16 17:28:18	2019-03-16 17:28:18
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-20_21,14,09.901424]=WirelessDiagnostics	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	0	1	0	0	0.0	2019-03-16 17:37:40	2019-03-16 17:37:40
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-20_21,14,09.983003]=DriverState	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	0	1	0	0	0.0	2019-03-16 17:12:53	2019-03-16 17:12:53
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-20_21,14,10.063505]=DriverState	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	0	1	0	0	0.0	2019-03-16 17:09:24	2019-03-16 17:09:24
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-22_03,34,27.313218]=AssocFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	1	2	209	1	50.0	2016-11-22 08:34:27	2019-03-05 12:52:36
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-22_03,34,27.313218]=AssocFail:sts:5_rsn:0/DriverLogs	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-22_03,34,27.313218]=AssocFail:sts:5_rsn:0	0	1	209	1	100.0	2016-11-22 08:34:27	2016-11-22 08:34:27
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-22_03,46,05.193880]=WirelessDiagnostics	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	0	1	0	0	0.0	2019-03-16 17:16:52	2019-03-16 17:16:52
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-22_03,46,05.211596]=DriverState	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	0	1	0	0	0.0	2019-03-16 17:12:53	2019-03-16 17:12:53
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2016-11-22_03,46,05.226673]=DriverState	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.driver.AirPort.Brcm4360.0	0	1	0	0	0.0	2019-03-16 17:47:10	2019-03-16 17:47:10
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family	7	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture	12	57	234055	21	36.8	2016-11-20 17:04:57	2019-03-16 17:29:54
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_12,04,56.799919]=DeauthInd:sts:0_rsn:15	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family	1	3	15640	1	33.3	2016-11-20 17:04:57	2019-03-16 17:29:54
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_12,04,56.799919]=DeauthInd:sts:0_rsn:15/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_12,04,56.799919]=DeauthInd:sts:0_rsn:15	0	1	15640	1	100.0	2016-11-20 17:04:57	2016-11-20 17:04:57
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,10,58.223907]=AuthFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family	1	3	12504	1	33.3	2016-11-21 02:10:59	2019-03-16 17:29:54
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,10,58.223907]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,10,58.223907]=AuthFail:sts:5_rsn:0	0	1	12504	1	100.0	2016-11-21 02:10:59	2016-11-21 02:10:59
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,01.695574]=AuthFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family	2	4	546	2	50.0	2016-11-21 02:11:01	2018-11-25 01:26:49
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,01.695574]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,01.695574]=AuthFail:sts:5_rsn:0	0	1	356	1	100.0	2016-11-21 02:11:01	2016-11-21 02:11:01
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,01.695574]=AuthFail:sts:5_rsn:0/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,01.695574]=AuthFail:sts:5_rsn:0	0	1	190	1	100.0	2016-11-21 02:11:01	2016-11-21 02:11:01
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,31.357407]=AuthFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family	2	4	3042	2	50.0	2016-11-21 02:11:31	2018-11-25 01:26:49
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,31.357407]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,31.357407]=AuthFail:sts:5_rsn:0	0	1	2852	1	100.0	2016-11-21 02:11:31	2016-11-21 02:11:31
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,31.357407]=AuthFail:sts:5_rsn:0/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,31.357407]=AuthFail:sts:5_rsn:0	0	1	190	1	100.0	2016-11-21 02:11:31	2016-11-21 02:11:31
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,41.528262]=AuthFail:sts:5_rsn:0	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family	2	4	17846	2	50.0	2016-11-21 02:11:41	2018-11-25 01:26:46
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,41.528262]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,41.528262]=AuthFail:sts:5_rsn:0	0	1	17656	1	100.0	2016-11-21 02:11:41	2016-11-21 02:11:41
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,41.528262]=AuthFail:sts:5_rsn:0/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,11,41.528262]=AuthFail:sts:5_rsn:0	0	1	190	1	100.0	2016-11-21 02:11:41	2016-11-21 02:11:41
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.901424]=WirelessDiagnostics	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family	2	4	546	2	50.0	2016-11-21 02:14:09	2018-11-25 00:25:07
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.901424]=WirelessDiagnostics/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.901424]=WirelessDiagnostics	0	1	356	1	100.0	2016-11-21 02:14:09	2016-11-21 02:14:09
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.901424]=WirelessDiagnostics/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.901424]=WirelessDiagnostics	0	1	190	1	100.0	2016-11-21 02:14:09	2016-11-21 02:14:09
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.983003]=DriverState	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family	2	4	40366	2	50.0	2016-11-21 02:14:09	2018-11-25 00:25:06
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.983003]=DriverState/IO80211AWDLPeerManager	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.983003]=DriverState	0	1	40176	1	100.0	2016-11-21 02:14:09	2016-11-21 02:14:09
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.983003]=DriverState/OneStats	9	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,09.983003]=DriverState	0	1	190	1	100.0	2016-11-21 02:14:09	2016-11-21 02:14:09
jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family/[2016-11-20_21,14,10.063505]=DriverState	8	jpmi_metadata/Users/roberthunter/Desktop/090-[]/ 11 2/CoreCapture/com.apple.iokit.IO80211Family	2	4	546	2	50.0	2016-11-21 02:14:10	2018-11-25 00:24:49
